0.452010, 0.835292
0.626637, 0.403302
0.198828, 0.202643
0.611103, 0.841182
0.154576, 0.197180
0.639912, 0.543107
0.810877, 0.561388
0.690909, 0.531571
0.704184, 0.455519
0.696219, 0.709220
0.839625, 0.297128
0.807794, 0.838588
0.237648, 0.114994
0.160894, 0.830622
0.375256, 0.651875
0.874996, 0.192938
0.339030, 0.914853
0.703482, 0.614978
0.071047, 0.562334
0.716575, 0.250008
0.520005, 0.022309
0.308542, 0.380413
0.942961, 0.711661
0.164922, 0.641652
0.857570, 0.304300
0.082644, 0.686270
0.676107, 0.954558
0.925535, 0.442946
0.552263, 0.881649
0.495193, 0.628162
0.471938, 0.221961
0.599902, 0.665578
0.119755, 0.555040
0.101169, 0.670034
0.551958, 0.009491
0.220893, 0.652425
0.207221, 0.355724
0.888852, 0.601123
0.412824, 0.597064
0.252266, 0.618000
0.176489, 0.188391
0.461257, 0.796777
0.589129, 0.531602
0.096622, 0.670949
0.299539, 0.379955
0.677084, 0.359630
0.523240, 0.099338
0.568255, 0.875912
0.391461, 0.284677
0.519211, 0.871456
0.752312, 0.482040
0.120579, 0.387249
0.543809, 0.194281
0.413160, 0.153081
0.520554, 0.825983
0.678030, 0.341929
0.615314, 0.723930
0.212439, 0.359386
0.024873, 0.536943
0.594867, 0.277200
0.873012, 0.462508
0.758965, 0.910520
0.125767, 0.592792
0.985748, 0.527909
0.929167, 0.569323
0.835292, 0.823328
0.965911, 0.325083
0.065981, 0.350169
0.589831, 0.255806
0.618061, 0.405499
0.056795, 0.653279
0.702200, 0.296823
0.833369, 0.326365
0.847560, 0.859157
0.716544, 0.282846
0.142247, 0.784143
0.579699, 0.569994
0.346538, 0.639393
0.572863, 0.411481
0.475295, 0.944731
0.854244, 0.771630
0.784326, 0.843745
0.696677, 0.573168
0.551317, 0.553270
0.960356, 0.333781
0.719047, 0.781884
0.882778, 0.330638
0.379376, 0.623859
0.514878, 0.079257
0.841121, 0.188208
0.756249, 0.202246
0.459517, 0.431074
0.232368, 0.662587
0.423811, 0.822138
0.568896, 0.040132
0.381878, 0.919706
0.481887, 0.436140
0.303598, 0.281442
0.794183, 0.856075
0.553362, 0.263436
0.725028, 0.144902
0.167882, 0.218299
0.525376, 0.644673
0.418836, 0.439863
0.627003, 0.972594
0.741569, 0.936979
0.585559, 0.210150
0.300455, 0.611438
0.750633, 0.494522
0.318613, 0.313364
0.525163, 0.010224
0.568133, 0.231513
0.600726, 0.803156
0.601337, 0.483993
0.974364, 0.569048
0.053316, 0.648427
0.660207, 0.910978
0.768700, 0.460646
0.803735, 0.374554
0.790887, 0.867885
0.805933, 0.201758
0.824488, 0.171728
0.045869, 0.489669
0.415815, 0.081057
0.662648, 0.496017
0.106388, 0.558550
0.028535, 0.396527
0.112186, 0.768792
0.042146, 0.634693
0.692709, 0.290628
0.844478, 0.649464
0.807306, 0.198798
0.866848, 0.460158
0.045473, 0.562212
0.587817, 0.101657
0.334666, 0.172674
0.964934, 0.416944
0.566301, 0.206122
0.124088, 0.828059
0.931913, 0.705222
0.434797, 0.684713
0.356914, 0.361156
0.491073, 0.735801
0.485519, 0.305521
0.574786, 0.268258
0.049043, 0.669973
0.424940, 0.562334
0.677145, 0.050111
0.383892, 0.709494
0.196631, 0.508805
0.254952, 0.458388
0.553148, 0.561419
0.935850, 0.284310
0.802850, 0.724815
0.277444, 0.487320
0.497482, 0.673971
0.644337, 0.372051
0.357768, 0.137577
0.356243, 0.218940
0.752312, 0.913511
0.547594, 0.895199
0.793725, 0.701376
0.387066, 0.949309
0.368786, 0.398694
0.482315, 0.948637
0.553880, 0.180181
0.617328, 0.797937
0.007447, 0.520768
0.867214, 0.732841
0.229377, 0.535051
0.505142, 0.614734
0.682791, 0.418439
0.501053, 0.557909
0.453200, 0.129765
0.832453, 0.567797
0.210181, 0.102237
0.465346, 0.594501
0.469893, 0.955199
0.965056, 0.637562
0.716422, 0.082675
0.992004, 0.588733
0.560198, 0.657979
0.180792, 0.282327
0.111789, 0.288980
0.057192, 0.464156
0.775903, 0.740410
0.154912, 0.465346
0.938200, 0.609577
0.918973, 0.740440
0.366405, 0.699087
0.806238, 0.354564
0.484115, 0.101382
0.743034, 0.303964
0.764824, 0.648000
0.610981, 0.155339
0.230750, 0.208899
0.230720, 0.852565
0.756859, 0.740013
0.186377, 0.707968
0.915983, 0.408704
0.082217, 0.247658
0.119053, 0.821162
0.706778, 0.936857
0.492050, 0.994018
0.773888, 0.711417
0.164617, 0.215918
0.703635, 0.192328
0.741325, 0.937101
0.657125, 0.568773
0.137638, 0.462172
0.109134, 0.346324
0.095370, 0.643635
0.581042, 0.617450
0.676687, 0.350566
0.203314, 0.234230
0.236885, 0.854427
0.890530, 0.320658
0.301004, 0.389080
0.187902, 0.383984
0.498398, 0.873043
0.618397, 0.205664
0.531968, 0.103824
0.729667, 0.863521
0.423505, 0.973632
0.678396, 0.581042
0.634571, 0.449141
0.563799, 0.145054
0.814722, 0.328501
0.429304, 0.069155
0.217017, 0.388928
0.789666, 0.611774
0.365337, 0.672964
0.734703, 0.496353
0.551561, 0.597278
0.630360, 0.107944
0.182440, 0.223487
0.446944, 0.816462
0.445570, 0.533982
0.688894, 0.152593
0.836665, 0.849025
0.279733, 0.769127
0.901273, 0.369732
0.872982, 0.626911
0.104862, 0.359508
0.306833, 0.500595
0.803766, 0.765770
0.190741, 0.706809
0.113071, 0.548082
0.230415, 0.875179
0.404187, 0.311716
0.907346, 0.451399
0.639943, 0.355724
0.633106, 0.219611
0.625629, 0.146672
0.158727, 0.519517
0.378613, 0.079989
0.330760, 0.440931
0.241218, 0.793207
0.743034, 0.183355
0.172094, 0.239082
0.551164, 0.737266
0.327189, 0.067324
0.953368, 0.567339
0.635334, 0.023316
0.618030, 0.453841
0.898709, 0.771264
0.840358, 0.148564
0.450331, 0.046876
0.899258, 0.547044
0.994964, 0.461226
0.511948, 0.875790
0.344798, 0.441664
0.596942, 0.193304
0.517869, 0.802423
0.876705, 0.262185
0.604633, 0.609333
0.412793, 0.308878
0.646077, 0.424848
0.931608, 0.500778
0.169042, 0.604633
0.521836, 0.484146
0.104007, 0.702170
0.461989, 0.423963
0.503006, 0.352916
0.751244, 0.171087
0.676626, 0.773797
0.668477, 0.622700
0.754906, 0.144566
0.803674, 0.280953
0.179724, 0.679525
0.379101, 0.188726
0.215796, 0.522782
0.186132, 0.183111
0.511704, 0.225013
0.514756, 0.275796
0.843745, 0.861660
0.317911, 0.893307
0.412366, 0.386639
0.568072, 0.114719
0.490463, 0.950407
0.406293, 0.240089
0.508683, 0.769494
0.446883, 0.076540
0.108158, 0.694357
0.063967, 0.556261
0.818476, 0.687307
0.265542, 0.796350
0.258248, 0.804682
0.583453, 0.850154
0.170049, 0.562609
0.690817, 0.800348
0.254494, 0.248360
0.583880, 0.967315
0.123203, 0.808802
0.576861, 0.444105
0.890164, 0.222755
0.270791, 0.314737
0.141514, 0.716514
0.532212, 0.843471
0.262764, 0.290567
0.268929, 0.439131
0.241188, 0.511856
0.324992, 0.542955
0.561693, 0.718070
0.749107, 0.504776
0.143925, 0.649953
0.372326, 0.689474
0.399518, 0.536454
0.828364, 0.155309
0.233558, 0.139195
0.547472, 0.807978
0.488052, 0.810663
0.421949, 0.653096
0.236305, 0.919156
0.661458, 0.649525
0.778161, 0.400433
0.149205, 0.635578
0.579638, 0.841426
0.304636, 0.690268
0.144444, 0.637623
0.024110, 0.467177
0.228278, 0.480117
0.200720, 0.866024
0.564898, 0.285867
0.359386, 0.595050
0.522874, 0.324839
0.193335, 0.172369
0.758507, 0.099826
0.268410, 0.209784
0.469619, 0.662313
0.673360, 0.705557
0.292001, 0.941923
0.888852, 0.484512
0.508805, 0.140202
0.218574, 0.309336
0.470077, 0.035798
0.603809, 0.707297
0.665304, 0.413038
0.522782, 0.979980
0.213569, 0.304056
0.337870, 0.782891
0.921445, 0.246742
0.063051, 0.691916
0.117801, 0.480300
0.658895, 0.721000
0.805445, 0.324717
0.832636, 0.792657
0.917905, 0.656758
0.205267, 0.437635
0.086642, 0.661306
0.192236, 0.875301
0.376843, 0.584979
0.228004, 0.779260
0.336161, 0.578021
0.637715, 0.891263
0.638600, 0.324839
0.938719, 0.338725
0.713004, 0.404675
0.101718, 0.707480
0.260140, 0.610920
0.676168, 0.195776
0.787225, 0.172765
0.728538, 0.537767
0.591327, 0.289071
0.213630, 0.106601
0.767144, 0.249062
0.466903, 0.159948
0.528855, 0.114658
0.669881, 0.395886
0.554216, 0.036683
0.601825, 0.550737
0.491684, 0.256447
0.716849, 0.116062
0.539842, 0.452528
0.517502, 0.348491
0.648824, 0.755150
0.040376, 0.529649
0.218360, 0.388256
0.911557, 0.217017
0.103671, 0.481643
0.593432, 0.655324
0.375134, 0.707755
0.108280, 0.588000
0.095645, 0.632282
0.059725, 0.608295
0.141118, 0.492935
0.629139, 0.018097
0.840785, 0.757195
0.925382, 0.647267
0.649037, 0.498276
0.816156, 0.478042
0.508652, 0.279580
0.143498, 0.226020
0.842006, 0.244881
0.259804, 0.115909
0.277535, 0.630970
0.459822, 0.131565
0.664296, 0.853450
0.130833, 0.644398
0.925291, 0.541337
0.405499, 0.847865
0.684500, 0.798273
0.741813, 0.089541
0.996796, 0.469558
0.449324, 0.164953
0.230293, 0.192907
0.967650, 0.665090
0.811060, 0.825434
0.757256, 0.799982
0.367656, 0.445692
0.185125, 0.638569
0.895627, 0.500381
0.374126, 0.741020
0.019257, 0.517930
0.111118, 0.295816
0.653157, 0.934355
0.268960, 0.516923
0.157750, 0.160833
0.636036, 0.473373
0.523759, 0.132206
0.187750, 0.399426
0.066408, 0.348369
0.586840, 0.319224
0.176733, 0.746239
0.193060, 0.142064
0.660451, 0.807581
0.364330, 0.884793
0.696066, 0.809748
0.329600, 0.177160
0.943541, 0.625019
0.415845, 0.706992
0.909268, 0.760521
0.574297, 0.547533
0.332896, 0.515244
0.421308, 0.240669
0.057588, 0.408032
0.573809, 0.063540
0.218726, 0.623463
0.067476, 0.453749
0.561144, 0.676290
0.348155, 0.402081
0.922330, 0.242683
0.356670, 0.134648
0.905423, 0.385846
0.745506, 0.226173
0.718070, 0.102023
0.886471, 0.678884
0.500809, 0.028748
0.189764, 0.793817
0.454756, 0.243934
0.249641, 0.688498
0.777093, 0.477004
0.436720, 0.009491
0.544145, 0.854762
0.659200, 0.097140
0.549364, 0.434980
0.756951, 0.801996
0.564470, 0.628590
0.748375, 0.852565
0.449568, 0.529038
0.381634, 0.942869
0.694693, 0.303262
0.669790, 0.827082
0.584307, 0.126804
0.291482, 0.237770
0.758080, 0.687460
0.224921, 0.746544
0.153417, 0.597095
0.535997, 0.712058
0.298898, 0.413404
0.360759, 0.550829
0.264138, 0.810327
0.500748, 0.717704
0.837977, 0.360515
0.428877, 0.358684
0.325205, 0.608570
0.357860, 0.367962
0.875210, 0.786431
0.620960, 0.347850
0.330851, 0.294076
0.793359, 0.786554
0.860744, 0.396344
0.256691, 0.548784
0.728446, 0.495956
0.351695, 0.576647
0.223884, 0.719810
0.207739, 0.451186
0.196112, 0.243873
0.627461, 0.272805
0.319163, 0.620960
0.728446, 0.860988
0.422956, 0.440474
0.532243, 0.696707
0.766594, 0.720145
0.310831, 0.861934
0.707327, 0.770257
0.266518, 0.605487
0.682546, 0.878597
0.200293, 0.846828
0.548387, 0.592120
0.300455, 0.302896
0.475143, 0.233650
